	id_l	id_r	id_l count	l_org_name	l_city	l_state	l_postal_code	l_domain	l_clean_phone	r_org_name	r_city	r_state	r_postal_code	r_domain	r_clean_phone	jaro_score	fuzz_partial_score	fuzz_sort_score	fuzz_set_score	uniq	state_match	zip_match	domain_match	phone_match	overall_name_score	composite_match_score	is_match
1315484	100787	36406	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Rural Letter Carriers'' Association	Alexandria	va	22314-3467	nrlca.org	7036845545	0.457070707	0.22	0.3	0.3	0	1	1	0	0	0.95780303	2.95780303	0
1320175	100787	36774	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Envelope Manufacturers Association	Alexandria	va	22314	envelope.org	7037392200	0.516557734	0.22	0.27	0.27	0	1	1	0	0	0.957418301	2.957418301	0
2172169	100818	35874	3	"Rohde & Schwarz, Inc."	Columbia	md	21046	rohde-schwarz.com	4109107800	North American Division of Seventh-Day Adventists	Columbia	md	21046-1565	nadadventist.org	4433917200	0.466553288	0.33	0.24	0.24	0	1	1	0	0	0.957414966	2.957414966	0
4441703	100762	19955	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Oregon State Marine Board	Salem	or	97301	oregon.gov	5033788587	0.668518519	0.52	0.49	0.52	0.205263988	1	0	0	0	1.956784871	2.956784871	0
1328606	100787	36930	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Pet Industry Joint Advisory Council	Alexandria	va	22314	pijac.org	2024521525	0.474603175	0.28	0.26	0.26	0	1	1	0	0	0.955952381	2.955952381	0
3647773	100767	48743	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	Business Professionals of America - Oklahoma Chapter	Stillwater	ok	74074	okbpa.org	4057435473	0.559218559	0.46	0.46	0.51	0.309220983	1	0	0	0	1.955745395	2.955745395	0
1172339	100787	10533	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Public Risk Management Association	Alexandria	va	22314	primacentral.org	7035287701	0.534313725	0.28	0.23	0.23	0	1	1	0	0	0.955735294	2.955735294	0
3404920	100764	42595	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Oklahoma Floodplain Managers Association	Tulsa	ok	74101-8101	okflood.org	4056707315	0.837083333	0.5	0.45	0.52	0.150275088	1	0	0	0	1.955725132	2.955725132	0
1350329	100787	38893	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Electronic Industry Citizenship Coalition	Alexandria	va	22314	eiccoalition.org	5718585720	0.514227642	0.28	0.24	0.24	0	1	1	0	0	0.955670732	2.955670732	0
2517773	100794	47234	5	PlanIt Now	Rockville	md	20852	planitnow.com	3019073373	National Postdoctoral Association	Rockville	md	20852	nationalpostdoc.org	3019844800	0.514141414	0.3	0.23	0.23	0	1	1	0	0	0.955606061	2.955606061	0
3652968	100764	50680	4	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	National Association of Social Workers - Oklahoma Chapter	Oklahoma City	ok	73112	nasw-heartland.org	4052864540	0.628686299	0.42	0.56	0.56	0.219374025	1	0	0	0	1.955575762	2.955575762	0
1253743	100787	2487	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Association Montessori International - United States of America	Alexandria	va	22314	amiusa.org	7037469919	0.443722944	0.33	0.25	0.25	0	1	1	0	0	0.955292208	2.955292208	0
3643295	100764	47730	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Oklahoma Regional Volleyball Association	Edmond	ok	73013	okrva.com		0.653968254	0.55	0.52	0.52	0.181391317	1	0	0	0	1.955063166	2.955063166	0
3655233	100763	50820	6	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	Oklahoma Pork Council	Oklahoma City	ok	73104	okpork.org	4052323781	0.629761905	0.52	0.43	0.55	0.238242878	1	0	0	0	1.954685746	2.954685746	0
4040679	100768	27089	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		The Episcopal Diocese of Mississippi	Jackson	ms	39225-3107	dioms.org	6019485954	0.674928775	0.65	0.52	0.59	0.085634808	1	0	0	0	1.954648794	2.954648794	0
4124154	1006	15693	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Golf Course Owners Association	Lansing	mi	48823	mgcoa.org	5174824312	0.653105413	0.52	0.41	0.56	0.231359073	1	0	0	0	1.95436767	2.95436767	0
4158240	1006	41880	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Corn Growers Association	Lansing	mi	48906	micorn.org	5176682676	0.653285799	0.52	0.34	0.59	0.251057711	1	0	0	0	1.954050916	2.954050916	0
1491054	100787	8418	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	American Staffing Association 	Alexandria	va	22314	americanstaffing.net	7032532020	0.451851852	0.22	0.3	0.3	0	1	1	0	0	0.953888889	2.953888889	0
1486378	100787	8283	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Association of Professional Insurance Agents(1)	Alexandria	va	22314	pianet.org	7038369340	0.450998076	0.28	0.27	0.27	0	1	1	0	0	0.953248557	2.953248557	0
1273470	100787	29427	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Association of Postal Supervisors-Texas Chapter	Alexandria	va	22314-2753	naps.org	7038369660	0.450998076	0.28	0.27	0.27	0	1	1	0	0	0.953248557	2.953248557	0
3322375	100749	24176	8	Oxford House World Services	Silver Spring	md	20910	oxfordhouse.org	3015872916	"Humanitas, Inc"	Silver Spring	md	20910	humanitas.com	3016083290	0.380776014	0.29	0.3	0.3	0	1	1	0	0	0.953082011	2.953082011	0
4162451	1006	42918	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Driver and Traffic Safety Education Association	Kalamazoo	mi	49019	mdtsea.org	5172145775	0.822664596	0.52	0.37	0.49	0.20037343	1	0	0	0	1.952558592	2.952558592	0
4475683	100818	10801	3	"Rohde & Schwarz, Inc."	Columbia	md	21046	rohde-schwarz.com	4109107800	Foundation Fighting Blindness	Columbia	md	21046	blindness.org	4104230600	0.429666119	0.24	0.3	0.3	0	1	1	0	0	0.952249589	2.952249589	0
4456120	100776	14956	4	Parkinson Study Group	Rochester	ny	14642	parkinson-study-group.org		National Parkinson Foundation	Miami	fl	33131	parkinson.org	3055379951	0.588286809	0.63	0.48	0.6	0.818972962	0	0	0	0	2.95217455	2.95217455	0
3627747	100764	40591	4	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Oklahoma County Medical Society	Oklahoma City	ok	73105	okcountymed.org	4057020500	0.682428315	0.52	0.43	0.46	0.255229859	1	0	0	0	1.952166025	2.952166025	0
3634355	100763	42118	6	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	National Guard Association of Oklahoma	Oklahoma City	ok	73111	ngaok.org	4054635580	0.58182685	0.37	0.51	0.56	0.290270005	1	0	0	0	1.951775145	2.951775145	0
1351403	100787	39279	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	DC Ad Club	Alexandria	va	22314	dcadclub.com	7036835954	0.488888889	0.2	0.29	0.29	0	1	1	0	0	0.951666667	2.951666667	0
1332365	100787	37009	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Council for Global Immigration	Alexandria	va	22314	cfgi.org	7035356365	0.488888889	0.28	0.25	0.25	0	1	1	0	0	0.951666667	2.951666667	0
1400522	100787	47919	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Life Sciences Conference Group	Alexandria	va	22314	None	2024347213	0.488888889	0.28	0.25	0.25	0	1	1	0	0	0.951666667	2.951666667	0
1197949	100787	1497	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	American Orthotic and Prosthetic Association	Alexandria	va	22314	aopanet.org	5714310876	0.468855219	0.28	0.26	0.26	0	1	1	0	0	0.951641414	2.951641414	0
1318304	100787	36735	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Drug Court Institute	Alexandria	va	22314	ndci.org	7035759400	0.448435504	0.22	0.3	0.3	0	1	1	0	0	0.951326628	2.951326628	0
3405396	100764	42780	4	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Oklahoma Academy of Family Physicians	Oklahoma City	ok	73120	okafp.org	4058420484	0.665311144	0.49	0.49	0.49	0.233187567	1	0	0	0	1.951264708	2.951264708	0
1182046	100787	11996	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Military Officers Association of America	Alexandria	va	22314	moaa.org	7035492311	0.507491582	0.28	0.24	0.24	0	1	1	0	0	0.950618687	2.950618687	0
3982891	100796	6119	3	"Prestige Events, LLC"	Chesapeake	va	23320	prestigeeventsva.com	7576797301	International Association of Torch Clubs	Chesapeake	va	23320-5216	torch.org	7576093671	0.487121212	0.3	0.24	0.24	0	1	1	0	0	0.950340909	2.950340909	0
3635868	100764	42296	4	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Oklahoma Bondsman Association	Oklahoma City	ok	73105	okbondsman.com	4055245920	0.839447637	0.52	0.49	0.55	0.09994049	1	0	0	0	1.949496462	2.949496462	0
3650364	100763	49862	6	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	Association of Oklahoma Nurse Practitioner	Oklahoma City	ok	73103	npofoklahoma.site-ym.com	4054454874	0.64423919	0.41	0.59	0.59	0.182032028	1	0	0	0	1.948727435	2.948727435	0
4457303	100785	45309	3	Partsmaster	Irving	tx	75062	partsmaster.com	8003360450	Trend Micro	Irving	tx	75062	us.trendmicro.com	8175698900	0.454545455	0.27	0.27	0.27	0	1	1	0	0	0.948409091	2.948409091	0
4472799	100811	9312	5	Premier Event Resources	Cave Creek	az	85331	perteam.com	8777371002	United States Swim School Association	Cave Creek	az	85331	usswimschools.org	4808375525	0.504243374	0.3	0.23	0.23	0	1	1	0	0	0.94818253	2.94818253	0
3640247	100764	44568	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Health Occupations Students of America: Oklahoma Chapter	Stillwater	ok	74074	hosa.org	4057436843	0.658730159	0.44	0.56	0.58	0.179386521	1	0	0	0	1.948127401	2.948127401	0
4121516	1006	15272	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Archival Association	Spring Arbor	mi	49283	miarchivists.wordpress.com	6163957798	0.823693487	0.52	0.41	0.56	0.141897822	1	0	0	0	1.948116847	2.948116847	0
4150526	1006	41065	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Professional Fire Fighters Union	Trenton	mi	48183	mpffu.org	7346750206	0.670962773	0.52	0.45	0.52	0.218127054	1	0	0	0	1.94791266	2.94791266	0
902002	100794	10697	4	PlanIt Now	Rockville	md	20852	planitnow.com	3019073373	Renewable Natural Resources Foundation 	North Bethesda	md	20852-3827	rnrf.org	3017709101	0.543376068	0.3	0.21	0.21	0	1	1	0	0	0.947532051	2.947532051	0
1522144	100787	9967	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Green Industry Equipment + Expo	Alexandria	va	22314	opei.org	7035497600	0.442993685	0.22	0.3	0.3	0	1	1	0	0	0.947245264	2.947245264	0
1266672	100787	28429	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Community Pharmacists Association	Alexandria	va	22314	ncpanet.org	7036838200	0.472823473	0.33	0.23	0.23	0	1	1	0	0	0.947117605	2.947117605	0
3650365	100764	49862	4	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Association of Oklahoma Nurse Practitioner	Oklahoma City	ok	73103	npofoklahoma.site-ym.com	4054454874	0.720899471	0.4	0.58	0.58	0.157599765	1	0	0	0	1.947074251	2.947074251	0
3653751	100763	50701	6	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	Oklahoma State AFL-CIO	Oklahoma City	ok	73105	okaflcio.org	4055282409	0.587354312	0.55	0.52	0.53	0.204347395	1	0	0	0	1.947036827	2.947036827	0
4460593	100800	11310	4	Pittsburgh Supercomputing Center	Pittsburgh	pa	15213	psc.edu	4122684960	SOCIETY OF PROSPECTIVE MEDICINE	PITTSBURGH	pa	15213	WWW.SPM.ORG	4126471087	0.372513441	0.13	0.38	0.38	0	1	1	0	0	0.946885081	2.946885081	0
2514106	100794	45372	5	PlanIt Now	Rockville	md	20852	planitnow.com	3019073373	National Federation of Families for Children''s Mental Health	Rockville	md	20852	ffcmh.org	2404031901	0.46206089	0.4	0.2	0.2	0	1	1	0	0	0.946545667	2.946545667	0
1508079	100787	9231	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Science Foundation	Alexandria	va	22314	nsf.gov	7032925111	0.541975309	0.28	0.22	0.22	0	1	1	0	0	0.946481481	2.946481481	0
1231591	100787	19122	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National PACE Association	Alexandria	va	22314	npaonline.org	7035351517	0.471851852	0.23	0.28	0.28	0	1	1	0	0	0.946388889	2.946388889	0
1975970	1012	23946	3	Middle Tennessee State University	Murfreesboro	tn	NULL	mtsu.edu		Tennessee Bureau of Investigation	Nashville	tn	37216	tn.gov	6157444000	0.626262626	0.55	0.48	0.58	0.179257105	1	0	0	0	1.946082627	2.946082627	0
4141311	1006	39663	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Nursery and Landscape Association	Okemos	mi	48864	mnla.org	5173810437	0.692063492	0.48	0.39	0.54	0.246255846	1	0	0	0	1.945931389	2.945931389	0
3944462	1006	30555	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan School Counselor Association	Grand Rapids	mi	49525	mich-sca.org	6164520841	0.67993994	0.56	0.32	0.58	0.227292741	1	0	0	0	1.945894066	2.945894066	0
1283741	100787	31240	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Coalition of Black Meeting Planners	Alexandria	va	22314	ncbmp.com	5713661779	0.460942761	0.28	0.26	0.26	0	1	1	0	0	0.945707071	2.945707071	0
1317356	100787	36716	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	The Association for Addiction Professionals	Alexandria	va	22314	naadac.org	7037417686	0.470793203	0.33	0.23	0.23	0	1	1	0	0	0.945594903	2.945594903	0
2496690	100794	2558	5	PlanIt Now	Rockville	md	20852	planitnow.com	3019073373	Association for Research in Vision and Ophthalmology	Rockville	md	20852-5622	arvo.org	2402212900	0.398717949	0.4	0.23	0.23	0	1	1	0	0	0.944038462	2.944038462	0
1323910	100787	36855	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Convention Industry Association	Alexandria	va	22314	conventionindustry.org	5715273116	0.448626045	0.23	0.29	0.29	0	1	1	0	0	0.943969534	2.943969534	0
1232522	100787	19199	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Association of Retired Federal Employees - Mo Federation Chapters	Alexandria	va	22314	monarfe.org	7038387760	0.498498498	0.28	0.24	0.24	0	1	1	0	0	0.943873874	2.943873874	0
4149622	1006	41024	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Food Processors Association	Lansing	mi	48933	michfpa.org	2312715752	0.632314815	0.52	0.39	0.52	0.264627949	1	0	0	0	1.943678035	2.943678035	0
4454566	100753	47481	4	Pacific Landscape Management	Hillsboro	or	97124	pacscape.com	5036483900	Radisys	Hillsboro	or	97124	radisys.com	5036151100	0.488095238	0.43	0.17	0.17	0	1	1	0	0	0.943571429	2.943571429	0
1509020	100787	9241	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	National Sheriffs' Association	Alexandria	va	22314	sheriffs.org	7038367827	0.507744108	0.23	0.26	0.26	0	1	1	0	0	0.943308081	2.943308081	0
3945097	100801	35541	3	Prayer Deliverance Fellowship International	Kentwood	mi	49508	prayerdeliverancefellows.org	6162649473	NPAWorldwide	Grand Rapids	mi	49508	npaworldwide.com	6164556555	0.486803248	0.33	0.22	0.22	0	1	1	0	0	0.942602436	2.942602436	0
4136622	1006	31386	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Academy of Physician Assistants	Ann Arbor	mi	48108	michiganpa.org	7343534752	0.667777778	0.56	0.37	0.49	0.251014193	1	0	0	0	1.942354622	2.942354622	0
1261796	100787	27533	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	CPA GLOBAL NA	Alexandria	va	22314	WWW.CPAGLOBAL.COM	7037392234	0.465811966	0.15	0.32	0.32	0	1	1	0	0	0.941858974	2.941858974	0
1430380	100787	5070	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Fleet Reserve Association	Alexandria	va	22314	fra.org	7036831400	0.504814815	0.29	0.23	0.23	0	1	1	0	0	0.941111111	2.941111111	0
4170138	1006	50784	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Crop Improvement Association	Lansing	mi	48909	michcrop.com	5173323546	0.696846847	0.52	0.32	0.55	0.250636371	1	0	0	0	1.941089692	2.941089692	0
4078038	100768	47738	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		Financial Service Centers of Mississippi	Tupelo	ms	38801	None	6622559726	0.606410256	0.65	0.52	0.59	0.110695549	1	0	0	0	1.940851016	2.940851016	0
4140743	1006	39660	5	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	Michigan Agri-Business Association	East Lansing	mi	48823	miagbiz.org	5173360223	0.667843137	0.48	0.37	0.58	0.244954037	1	0	0	0	1.940813409	2.940813409	0
1367353	100787	4193	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Council on Standards for International Educational Travel	Alexandria	va	22314-1560	csiet.org	7037399050	0.443664717	0.33	0.24	0.24	0	1	1	0	0	0.940248538	2.940248538	0
1287501	100787	31927	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	Association of Pool and Spa Professionals	Alexandria	va	22314-4679	apsp.org	7038380083	0.433152665	0.28	0.27	0.27	0	1	1	0	0	0.939864499	2.939864499	0
1204518	100787	1552	3	Phase 2 Technology	Alexandria	va	22314	phase2technology.com	7035486050	American Public Communications Council	Alexandria	va	22314	apcc.net	7037391322	0.472904483	0.28	0.25	0.25	0	1	1	0	0	0.939678363	2.939678363	0
4453511	100750	32351	4	Origami Owl	Chandler	az	85226	origamiowl.com		Arizona Chapter - Healthcare Financial Management Association	Chandler	az	85226	azhfma.org	6024944230	0.492382845	0.36	0.2	0.2	0	1	1	0	0	0.939287134	2.939287134	0
4454814	100756	7275	3	Orange County Association of Realtors	Laguna Hills	ca	92653	ocar.org	9495866800	MACRO EDUCATIONAL SYSTEMS	LAGUNA HILLS	ca	92653	NULL	7147686000	0.311711712	0.16	0.39	0.39	0	1	1	0	0	0.938783784	2.938783784	0
3642932	100763	47349	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	CALIBER HOME LOANS	Oklahoma City	ok	73137-0415	caliberhomeloans.com	8552021124	0.400925926	0.17	0.34	0.34	0	1	1	0	0	0.938194444	2.938194444	0
3628109	100764	40592	4	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Oklahoma Petroleum Marketers and Convenience Store Association	Oklahoma City	ok	73116-9113	opmca4you.com	4058426625	0.825698925	0.44	0.53	0.53	0.129254063	1	0	0	0	1.938155288	2.938155288	0
4135613	1006	28679	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	American Institute of Architects - Michigan	Detroit	mi	48201	aiami.com	3139654100	0.554528044	0.48	0.42	0.52	0.30458021	1	0	0	0	1.937766347	2.937766347	0
4186148	100818	40585	3	"Rohde & Schwarz, Inc."	Columbia	md	21046	rohde-schwarz.com	4109107800	Maryland and District of Columbia Credit Union Association	Columbia	md	21046	mddccua.org	4102906858	0.379766466	0.29	0.29	0.29	0	1	1	0	0	0.937324849	2.937324849	0
4453933	100750	44197	4	Origami Owl	Chandler	az	85226	origamiowl.com		Southwest Chapter of American Association of Airport Executives	Chandler	az	85226-3222	swaaae.org	4804034604	0.43963444	0.36	0.22	0.23	0	1	1	0	0	0.93722583	2.93722583	0
